User,Card,Year,Month,Day,Zip,MCC,Amount,UseChip,MerchantName,MerchantCity,MerchantState,target
1505.0,2.0,2003.0,4.0,14.0,51694.67689524219,5310.0,$0.11,Swipe Transaction,Summers Wholesale,Bogota,Colombia,Yes
1505.0,2.0,2003.0,4.0,14.0,51694.67689524219,5651.0,$76.42,Online Transaction,Clothing Store 5,ONLINE,CA,Yes
1514.0,1.0,2019.0,5.0,13.0,19567.0,5719.0,$29.39,Swipe Transaction,High End Goods Store 2,Womelsdorf,PA,Yes
1514.0,1.0,2019.0,5.0,13.0,19440.0,5094.0,$70.83,Swipe Transaction,Robinson Jewelry,Hatfield,PA,Yes
1518.0,0.0,2012.0,7.0,3.0,51694.67689524219,5912.0,$9.10,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
1528.0,1.0,1997.0,2.0,24.0,44890.0,5310.0,$113.70,Swipe Transaction,Diversified Discounters,Willard,OH,Yes
1528.0,1.0,1997.0,2.0,24.0,44890.0,5310.0,$133.29,Swipe Transaction,Diversified Discounters,Willard,OH,Yes
1541.0,1.0,2012.0,1.0,24.0,51694.67689524219,5310.0,$9.00,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1542.0,6.0,2009.0,2.0,14.0,51694.67689524219,5311.0,$40.14,Swipe Transaction,Department Store 3,Istanbul,Turkey,Yes
1542.0,6.0,2009.0,2.0,17.0,51694.67689524219,5094.0,$7.56,Swipe Transaction,Santoss Istanbul Jewelry,Istanbul,Turkey,Yes
1542.0,6.0,2009.0,2.0,17.0,51694.67689524219,5094.0,$14.89,Swipe Transaction,Santoss Istanbul Jewelry,Istanbul,Turkey,Yes
1542.0,6.0,2009.0,2.0,17.0,51694.67689524219,5311.0,$1.32,Swipe Transaction,Department Store 10,Istanbul,Turkey,Yes
1554.0,0.0,2014.0,7.0,17.0,51694.67689524219,4131.0,$0.81,Online Transaction,Bus Company 1,ONLINE,CA,Yes
1568.0,2.0,2016.0,2.0,18.0,51694.67689524219,5912.0,$5.13,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,Yes
1569.0,0.0,2009.0,5.0,18.0,51694.67689524219,5310.0,$28.87,Swipe Transaction,Amaris Istanbul Wholesale,Istanbul,Turkey,Yes
1569.0,0.0,2009.0,5.0,20.0,51694.67689524219,5310.0,$15.96,Swipe Transaction,Amaris Istanbul Wholesale,Istanbul,Turkey,Yes
1569.0,0.0,2009.0,5.0,21.0,51694.67689524219,5912.0,$9.67,Swipe Transaction,Chen Rx,Istanbul,Turkey,Yes
1599.0,0.0,2001.0,12.0,5.0,51694.67689524219,5311.0,$100.36,Online Transaction,Department Store 7,ONLINE,CA,Yes
1599.0,0.0,2001.0,12.0,5.0,51694.67689524219,5719.0,$26.25,Online Transaction,High End Goods Store 1,ONLINE,CA,Yes
1599.0,0.0,2001.0,12.0,5.0,51694.67689524219,5411.0,$9.76,Swipe Transaction,Gao Fine Foods,Johannesberg,South Africa,Yes
1599.0,0.0,2012.0,3.0,22.0,51694.67689524219,5094.0,$346.46,Swipe Transaction,Renees Jewelry,Amman,Jordan,Yes
1602.0,0.0,2012.0,2.0,21.0,51694.67689524219,5311.0,$7.11,Online Transaction,Department Store 3,ONLINE,CA,Yes
1602.0,0.0,2012.0,2.0,21.0,51694.67689524219,5732.0,$23.83,Online Transaction,Electronics Merchandiser 1,ONLINE,CA,Yes
1602.0,0.0,2012.0,2.0,21.0,51694.67689524219,5719.0,$10.05,Online Transaction,High End Goods Store 2,ONLINE,CA,Yes
1602.0,0.0,2012.0,2.0,21.0,51694.67689524219,5732.0,$19.07,Online Transaction,Electronics Merchandiser 1,ONLINE,CA,Yes
1612.0,1.0,2007.0,8.0,23.0,31201.0,5912.0,$5.74,Swipe Transaction,Pharmacy Company 1,Macon,GA,Yes
1612.0,1.0,2007.0,8.0,24.0,31201.0,4121.0,$47.90,Swipe Transaction,Amalgamated Limousine,Macon,GA,Yes
1612.0,1.0,2007.0,8.0,24.0,31201.0,5541.0,$3.29,Swipe Transaction,Gas Station Company 3,Macon,GA,Yes
1618.0,0.0,2019.0,8.0,27.0,51694.67689524219,5094.0,$44.29,Chip Transaction,Ramirez Jewelry,Georgetown,Guyana,Yes
1622.0,1.0,2016.0,10.0,16.0,93101.0,5300.0,$259.77,Chip Transaction,Wholesale Club 1,Santa Barbara,CA,Yes
1622.0,1.0,2016.0,10.0,17.0,93065.0,5411.0,$57.98,Swipe Transaction,Supermarket Chain 2,Simi Valley,CA,Yes
1630.0,2.0,2019.0,12.0,15.0,63146.0,5921.0,$4.47,Chip Transaction,Achilless Saint Louis Wine and Liquor,Saint Louis,MO,Yes
1630.0,2.0,2019.0,12.0,15.0,63304.0,7922.0,$87.00,Chip Transaction,Javons Saint Charles Theatre,Saint Charles,MO,Yes
1634.0,0.0,2008.0,10.0,19.0,51694.67689524219,5311.0,$19.87,Swipe Transaction,Department Store 11,Istanbul,Turkey,Yes
1634.0,0.0,2008.0,10.0,19.0,51694.67689524219,5193.0,$21.37,Swipe Transaction,Moore Istanbul Florists,Istanbul,Turkey,Yes
1634.0,0.0,2008.0,10.0,20.0,51694.67689524219,4214.0,$1.71,Swipe Transaction,Delivery Company 1,Istanbul,Turkey,Yes
1638.0,0.0,2016.0,12.0,27.0,51694.67689524219,5621.0,$60.44,Chip Transaction,Mylahs Womens Apparel,Caracas,Venezuela,Yes
1638.0,0.0,2016.0,12.0,27.0,51694.67689524219,5311.0,$67.12,Online Transaction,Department Store 10,ONLINE,CA,Yes
1638.0,0.0,2016.0,12.0,27.0,51694.67689524219,5094.0,$235.50,Chip Transaction,Leroux Caracas Jewelers,Caracas,Venezuela,Yes
1638.0,2.0,2017.0,4.0,4.0,93117.0,3509.0,$282.92,Swipe Transaction,Hotel and Resort Company 1,Goleta,CA,Yes
1638.0,2.0,2017.0,4.0,4.0,93065.0,5310.0,$144.01,Chip Transaction,Averis Discount Goods,Simi Valley,CA,Yes
1638.0,2.0,2017.0,4.0,5.0,93065.0,7349.0,$19.84,Swipe Transaction,Allstar Junk Removal,Simi Valley,CA,Yes
1638.0,2.0,2017.0,4.0,6.0,93065.0,7349.0,$12.02,Swipe Transaction,Allstar Junk Removal,Simi Valley,CA,Yes
1638.0,2.0,2017.0,4.0,6.0,93065.0,5541.0,$176.54,Chip Transaction,Gas Station Company 2,Simi Valley,CA,Yes
1645.0,4.0,2014.0,9.0,26.0,51694.67689524219,5732.0,$7.00,Online Transaction,Electronics Merchandiser 2,ONLINE,CA,Yes
1645.0,4.0,2014.0,9.0,26.0,51694.67689524219,4722.0,$234.58,Online Transaction,Travel Booking Company 1,ONLINE,CA,Yes
1646.0,3.0,2014.0,12.0,11.0,51694.67689524219,5300.0,$220.67,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
1646.0,3.0,2014.0,12.0,11.0,51694.67689524219,5719.0,$86.48,Online Transaction,High End Goods Store 1,ONLINE,CA,Yes
1662.0,0.0,2012.0,1.0,5.0,51694.67689524219,5310.0,$32.25,Online Transaction,Discount Store 6,ONLINE,CA,Yes
1662.0,0.0,2012.0,1.0,5.0,51694.67689524219,5310.0,$18.91,Online Transaction,Discount Store 2,ONLINE,CA,Yes
1662.0,0.0,2012.0,1.0,5.0,51694.67689524219,5310.0,$44.77,Online Transaction,Discount Store 4,ONLINE,CA,Yes
1673.0,0.0,2012.0,7.0,1.0,51694.67689524219,5310.0,$239.54,Swipe Transaction,Peres Amman Wholesale,Amman,Jordan,Yes
1674.0,0.0,2012.0,9.0,29.0,51694.67689524219,5310.0,$101.41,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1674.0,0.0,2012.0,10.0,2.0,51694.67689524219,5310.0,$73.74,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1683.0,1.0,2007.0,9.0,10.0,31204.0,5310.0,$5.08,Swipe Transaction,Damaris Macon Discount Emporium,Macon,GA,Yes
1683.0,1.0,2007.0,9.0,10.0,31201.0,5300.0,$351.00,Swipe Transaction,Allen Wholesale,Macon,GA,Yes
1695.0,1.0,2020.0,1.0,25.0,51694.67689524219,5310.0,$0.20,Chip Transaction,Eddies Wholesale,Georgetown,Guyana,Yes
1695.0,1.0,2020.0,1.0,25.0,51694.67689524219,5310.0,$104.32,Chip Transaction,Eddies Wholesale,Georgetown,Guyana,Yes
1696.0,4.0,2011.0,7.0,14.0,51694.67689524219,5300.0,$23.45,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
1696.0,4.0,2011.0,7.0,14.0,51694.67689524219,5912.0,$21.78,Online Transaction,Pharmacy Company 3,ONLINE,CA,Yes
1696.0,4.0,2011.0,7.0,15.0,51694.67689524219,5719.0,$49.48,Online Transaction,High End Goods Store 2,ONLINE,CA,Yes
1701.0,0.0,2019.0,3.0,10.0,19567.0,5719.0,$22.84,Swipe Transaction,High End Goods Store 2,Womelsdorf,PA,Yes
1701.0,0.0,2019.0,3.0,11.0,19440.0,5300.0,$42.65,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,PA,Yes
1701.0,0.0,2019.0,3.0,11.0,19440.0,5300.0,$5.17,Swipe Transaction,Josiahs Hatfield Wholesale,Hatfield,PA,Yes
1701.0,2.0,2011.0,11.0,23.0,51694.67689524219,5211.0,$110.85,Online Transaction,Home Improvement Store 1,ONLINE,CA,Yes
1701.0,2.0,2011.0,11.0,23.0,51694.67689524219,3722.0,$12.44,Online Transaction,Hotel and Resort Company 3,ONLINE,CA,Yes
1701.0,2.0,2011.0,11.0,24.0,51694.67689524219,5814.0,$22.19,Online Transaction,Fast Food Chain 16,ONLINE,CA,Yes
1704.0,1.0,2008.0,10.0,30.0,51694.67689524219,3007.0,$138.97,Swipe Transaction,Airline Company 10,Istanbul,Turkey,Yes
1704.0,1.0,2008.0,11.0,3.0,51694.67689524219,5912.0,$76.54,Swipe Transaction,Chen Rx,Istanbul,Turkey,Yes
1704.0,1.0,2008.0,11.0,4.0,51694.67689524219,5310.0,$0.49,Swipe Transaction,Amaris Istanbul Wholesale,Istanbul,Turkey,Yes
1724.0,0.0,2014.0,7.0,7.0,51694.67689524219,5094.0,$135.61,Online Transaction,Jewelry Company 1,ONLINE,CA,Yes
1725.0,0.0,2012.0,4.0,28.0,51694.67689524219,5310.0,$0.54,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1728.0,1.0,2011.0,12.0,15.0,51694.67689524219,5311.0,$49.29,Online Transaction,Department Store 12,ONLINE,CA,Yes
1728.0,1.0,2011.0,12.0,15.0,51694.67689524219,5814.0,$120.60,Online Transaction,Fast Food Chain 14,ONLINE,CA,Yes
1728.0,1.0,2011.0,12.0,15.0,51694.67689524219,4411.0,$15.50,Online Transaction,Cruise Line 3,ONLINE,CA,Yes
1728.0,1.0,2011.0,12.0,15.0,51694.67689524219,5815.0,$72.92,Online Transaction,Digital Content Company 2,ONLINE,CA,Yes
1728.0,1.0,2011.0,12.0,15.0,51694.67689524219,5311.0,$33.99,Online Transaction,Department Store 4,ONLINE,CA,Yes
1732.0,0.0,2017.0,2.0,28.0,51694.67689524219,5816.0,$134.51,Online Transaction,Digital Games Company 1,ONLINE,CA,Yes
1732.0,4.0,2017.0,1.0,6.0,93274.0,5941.0,$50.18,Chip Transaction,Sporting Goods Company 1,Tulare,CA,Yes
1732.0,4.0,2017.0,1.0,10.0,93065.0,9402.0,$15.55,Swipe Transaction,Delivery Company 3,Simi Valley,CA,Yes
1732.0,4.0,2017.0,1.0,11.0,93065.0,4814.0,$123.42,Chip Transaction,Phone Service Provider 1,Simi Valley,CA,Yes
1734.0,3.0,2009.0,7.0,13.0,51694.67689524219,5311.0,$8.90,Swipe Transaction,Department Store 10,Istanbul,Turkey,Yes
1734.0,3.0,2009.0,7.0,16.0,51694.67689524219,5311.0,$0.63,Swipe Transaction,Department Store 10,Istanbul,Turkey,Yes
1734.0,3.0,2009.0,7.0,16.0,51694.67689524219,5311.0,$24.23,Swipe Transaction,Department Store 10,Istanbul,Turkey,Yes
1734.0,3.0,2009.0,7.0,16.0,51694.67689524219,5912.0,$23.33,Swipe Transaction,Chen Rx,Istanbul,Turkey,Yes
1735.0,2.0,2007.0,9.0,12.0,31201.0,7922.0,$70.89,Swipe Transaction,Morales Theater,Macon,GA,Yes
1736.0,0.0,2012.0,3.0,30.0,51694.67689524219,4121.0,$50.39,Swipe Transaction,Helenas Taxi,Amman,Jordan,Yes
1739.0,3.0,2007.0,7.0,9.0,31210.0,3390.0,$102.81,Swipe Transaction,Car Rental Company 7,Macon,GA,Yes
1742.0,0.0,2013.0,11.0,8.0,51694.67689524219,3359.0,$111.46,Online Transaction,Car Rental Company 1,ONLINE,CA,Yes
1742.0,0.0,2013.0,11.0,10.0,51694.67689524219,5719.0,$134.06,Online Transaction,High End Goods Store 2,ONLINE,CA,Yes
1749.0,3.0,2011.0,10.0,6.0,51694.67689524219,5411.0,$9.63,Swipe Transaction,Turner Gourmet Supplies,Amman,Jordan,Yes
1751.0,0.0,2012.0,6.0,23.0,51694.67689524219,5310.0,$131.60,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1751.0,0.0,2012.0,6.0,26.0,51694.67689524219,5310.0,$9.58,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1753.0,1.0,2015.0,12.0,20.0,51694.67689524219,5310.0,$84.36,Swipe Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
1753.0,1.0,2015.0,12.0,20.0,51694.67689524219,5310.0,$120.88,Swipe Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
1753.0,1.0,2015.0,12.0,20.0,51694.67689524219,7011.0,$232.58,Swipe Transaction,Young Sofia Motel,Sofia,Bulgaria,Yes
1753.0,1.0,2015.0,12.0,20.0,51694.67689524219,5310.0,$89.99,Swipe Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
1754.0,2.0,2008.0,12.0,6.0,51694.67689524219,5651.0,$64.61,Swipe Transaction,Bennett Gently Used Clothes,Istanbul,Turkey,Yes
1754.0,2.0,2008.0,12.0,6.0,51694.67689524219,5912.0,$112.38,Swipe Transaction,Chen Rx,Istanbul,Turkey,Yes
1757.0,2.0,2014.0,5.0,25.0,51694.67689524219,5732.0,$23.02,Online Transaction,Electronics Merchandiser 3,ONLINE,CA,Yes
1757.0,2.0,2014.0,5.0,26.0,51694.67689524219,5311.0,$112.33,Swipe Transaction,Department Store 5,Mexico City,Mexico,Yes
1757.0,2.0,2014.0,5.0,26.0,51694.67689524219,5094.0,$76.58,Online Transaction,Jewelry Company 1,ONLINE,CA,Yes
1757.0,2.0,2014.0,5.0,26.0,51694.67689524219,5815.0,$38.89,Online Transaction,Digital Content Company 3,ONLINE,CA,Yes
1757.0,2.0,2014.0,5.0,26.0,51694.67689524219,5310.0,$34.27,Swipe Transaction,Gomez Wholesale,Mexico City,Mexico,Yes
1767.0,1.0,2008.0,10.0,30.0,51694.67689524219,5812.0,$61.37,Swipe Transaction,Restaurant Chain 5,Istanbul,Turkey,Yes
1767.0,1.0,2008.0,10.0,30.0,51694.67689524219,5411.0,$4.49,Swipe Transaction,Cruz Fine Foods,Istanbul,Turkey,Yes
1770.0,3.0,2011.0,10.0,5.0,51694.67689524219,5094.0,$466.16,Swipe Transaction,Franklins Jewelry,Tegucigalpa,Honduras,Yes
1770.0,3.0,2016.0,1.0,30.0,51694.67689524219,5912.0,$38.76,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,Yes
1770.0,3.0,2016.0,2.0,9.0,51694.67689524219,5912.0,$42.85,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,Yes
1770.0,3.0,2016.0,2.0,9.0,51694.67689524219,5310.0,$66.61,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
1777.0,2.0,2007.0,6.0,29.0,31201.0,5812.0,$45.49,Swipe Transaction,Dominics Restaurant,Macon,GA,Yes
1777.0,2.0,2007.0,6.0,29.0,31201.0,5094.0,$316.95,Swipe Transaction,Aubrielles Jewelry,Macon,GA,Yes
1777.0,2.0,2007.0,7.0,1.0,31201.0,5651.0,$291.43,Swipe Transaction,Allstar Gently Used Clothes,Macon,GA,Yes
1778.0,2.0,2009.0,10.0,22.0,51694.67689524219,5411.0,$16.30,Swipe Transaction,Cruz Fine Foods,Istanbul,Turkey,Yes
1778.0,2.0,2009.0,10.0,22.0,51694.67689524219,5541.0,$96.28,Swipe Transaction,Gas Station Company 1,Istanbul,Turkey,Yes
1795.0,3.0,2016.0,5.0,14.0,51694.67689524219,5310.0,$42.62,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
1795.0,3.0,2016.0,5.0,17.0,51694.67689524219,5310.0,$10.50,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
1795.0,3.0,2016.0,5.0,17.0,51694.67689524219,5621.0,$82.26,Chip Transaction,Garcia Sofia Chic Boutique,Sofia,Bulgaria,Yes
1803.0,0.0,2012.0,9.0,13.0,51694.67689524219,5921.0,$62.10,Swipe Transaction,Neufelder Tegucigalpa Wine and Liquor,Tegucigalpa,Honduras,Yes
1803.0,0.0,2012.0,9.0,13.0,51694.67689524219,5310.0,$16.39,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1806.0,0.0,2016.0,4.0,28.0,51694.67689524219,5094.0,$271.86,Chip Transaction,Millies Fine Jewelry,Sofia,Bulgaria,Yes
1806.0,0.0,2016.0,4.0,30.0,51694.67689524219,5912.0,$48.68,Chip Transaction,Arjuns Sofia Drugs,Sofia,Bulgaria,Yes
1817.0,0.0,2009.0,9.0,24.0,51694.67689524219,3389.0,$36.29,Swipe Transaction,Car Rental Company 2,Istanbul,Turkey,Yes
1817.0,0.0,2009.0,9.0,24.0,51694.67689524219,5310.0,$16.60,Swipe Transaction,Amaris Istanbul Wholesale,Istanbul,Turkey,Yes
1819.0,1.0,2012.0,4.0,28.0,51694.67689524219,5310.0,$184.53,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1819.0,1.0,2012.0,5.0,5.0,51694.67689524219,5310.0,$69.44,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1829.0,0.0,2016.0,12.0,13.0,93065.0,5310.0,$7.06,Chip Transaction,Discount Store 4,Simi Valley,CA,Yes
1829.0,1.0,2016.0,12.0,18.0,51694.67689524219,5499.0,$44.43,Chip Transaction,Vending Machine Product 2,Kiev,Ukraine,Yes
1832.0,5.0,2014.0,9.0,1.0,51694.67689524219,5310.0,$201.55,Online Transaction,Discount Store 6,ONLINE,CA,Yes
1832.0,5.0,2014.0,9.0,4.0,51694.67689524219,5732.0,$33.62,Online Transaction,Electronics Merchandiser 3,ONLINE,CA,Yes
1832.0,5.0,2019.0,4.0,5.0,51694.67689524219,5651.0,$33.91,Chip Transaction,Hall Family Clothing,Georgetown,Guyana,Yes
1833.0,5.0,2012.0,6.0,7.0,51694.67689524219,7011.0,$15.46,Swipe Transaction,Aylas Lodge,Amman,Jordan,Yes
1833.0,5.0,2012.0,6.0,7.0,51694.67689524219,5651.0,$110.54,Swipe Transaction,Burns Amman Gently Used Clothes,Amman,Jordan,Yes
1833.0,5.0,2012.0,6.0,7.0,51694.67689524219,7011.0,$503.37,Swipe Transaction,Aylas Lodge,Amman,Jordan,Yes
1833.0,5.0,2012.0,6.0,8.0,51694.67689524219,5094.0,$86.71,Swipe Transaction,Renees Jewelry,Amman,Jordan,Yes
1836.0,0.0,2014.0,3.0,24.0,51694.67689524219,5942.0,$6.66,Online Transaction,Bookstore Company 1,ONLINE,CA,Yes
1837.0,1.0,2007.0,9.0,27.0,51694.67689524219,5300.0,$193.58,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
1837.0,1.0,2007.0,9.0,28.0,31201.0,4121.0,$0.15,Swipe Transaction,Amalgamated Limousine,Macon,GA,Yes
1837.0,1.0,2007.0,10.0,4.0,31204.0,5813.0,$28.34,Swipe Transaction,Garcia Macon Ale House,Macon,GA,Yes
1840.0,0.0,2009.0,7.0,20.0,51694.67689524219,5661.0,$160.88,Swipe Transaction,Hopes Istanbul Shoes,Istanbul,Turkey,Yes
1840.0,0.0,2013.0,2.0,8.0,51694.67689524219,5310.0,$48.81,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1851.0,4.0,2011.0,10.0,19.0,51694.67689524219,4131.0,$0.02,Online Transaction,Bus Company 2,ONLINE,CA,Yes
1851.0,4.0,2011.0,10.0,19.0,51694.67689524219,5912.0,$62.85,Online Transaction,Pharmacy Company 2,ONLINE,CA,Yes
1851.0,4.0,2011.0,10.0,20.0,51694.67689524219,4411.0,$277.89,Online Transaction,Cruise Line 3,ONLINE,CA,Yes
1851.0,4.0,2011.0,10.0,20.0,51694.67689524219,4121.0,$108.34,Swipe Transaction,Masvidal Taxi,Moscow,Russia,Yes
1853.0,2.0,2016.0,10.0,16.0,51694.67689524219,5814.0,$133.37,Online Transaction,Fast Food Chain 16,ONLINE,CA,Yes
1853.0,2.0,2016.0,10.0,16.0,51694.67689524219,5300.0,$3.97,Online Transaction,Wholesale Club 1,ONLINE,CA,Yes
1853.0,2.0,2016.0,10.0,16.0,51694.67689524219,5921.0,$290.00,Chip Transaction,Drews Package Store,Caracas,Venezuela,Yes
1886.0,1.0,2014.0,1.0,10.0,51694.67689524219,5651.0,$56.48,Swipe Transaction,Ingrids Gently Used Clothes,Delhi,India,Yes
1886.0,1.0,2014.0,1.0,10.0,51694.67689524219,5211.0,$63.32,Swipe Transaction,Leilas Home Supplies,Delhi,India,Yes
1886.0,1.0,2014.0,1.0,10.0,51694.67689524219,5251.0,$0.30,Online Transaction,Hardware Store 1,ONLINE,CA,Yes
1886.0,1.0,2014.0,1.0,11.0,51694.67689524219,5921.0,$9.69,Swipe Transaction,Konnors Delhi Package Store,Delhi,India,Yes
1886.0,1.0,2014.0,1.0,11.0,51694.67689524219,5094.0,$24.63,Online Transaction,Jewelry Company 1,ONLINE,CA,Yes
1891.0,5.0,2016.0,6.0,21.0,51694.67689524219,5310.0,$8.00,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
1891.0,5.0,2016.0,6.0,23.0,51694.67689524219,5310.0,$213.01,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
1891.0,5.0,2016.0,6.0,23.0,51694.67689524219,4121.0,$6.63,Chip Transaction,Amalgamated Limousine,Sofia,Bulgaria,Yes
1910.0,1.0,2008.0,7.0,13.0,51694.67689524219,5499.0,$22.93,Swipe Transaction,Convenience Store Chain 3,Istanbul,Turkey,Yes
1922.0,5.0,2012.0,1.0,24.0,51694.67689524219,5912.0,$54.76,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
1922.0,5.0,2012.0,1.0,25.0,51694.67689524219,5310.0,$12.16,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1922.0,5.0,2012.0,1.0,25.0,51694.67689524219,5310.0,$183.81,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1922.0,5.0,2012.0,1.0,25.0,51694.67689524219,5912.0,$102.84,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
1927.0,0.0,2012.0,2.0,14.0,51694.67689524219,5310.0,$11.45,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1927.0,0.0,2012.0,2.0,14.0,51694.67689524219,5310.0,$116.91,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1927.0,0.0,2012.0,2.0,14.0,51694.67689524219,5310.0,$83.85,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1927.0,0.0,2012.0,2.0,14.0,51694.67689524219,5912.0,$96.17,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
1927.0,0.0,2012.0,3.0,3.0,51694.67689524219,5912.0,$10.91,Swipe Transaction,Richardson Pharmacy,Tegucigalpa,Honduras,Yes
1927.0,0.0,2012.0,3.0,3.0,51694.67689524219,5310.0,$213.14,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1934.0,3.0,2002.0,6.0,14.0,51694.67689524219,4722.0,$21.71,Online Transaction,Travel Booking Company 1,ONLINE,CA,Yes
1936.0,1.0,2012.0,3.0,13.0,51694.67689524219,5310.0,$43.64,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1937.0,2.0,2011.0,12.0,28.0,51694.67689524219,5912.0,$86.81,Swipe Transaction,Alizas Drugs,Amman,Jordan,Yes
1937.0,3.0,2002.0,1.0,25.0,51694.67689524219,5719.0,$74.11,Online Transaction,High End Goods Store 1,ONLINE,CA,Yes
1937.0,3.0,2002.0,1.0,25.0,51694.67689524219,5310.0,$99.65,Online Transaction,Discount Store 5,ONLINE,CA,Yes
1937.0,3.0,2002.0,1.0,25.0,51694.67689524219,5411.0,$4.01,Swipe Transaction,Gao Fine Foods,Johannesberg,South Africa,Yes
1937.0,3.0,2002.0,1.0,25.0,51694.67689524219,5912.0,$30.39,Swipe Transaction,Lucass Johannesberg Rx,Johannesberg,South Africa,Yes
1937.0,3.0,2002.0,1.0,25.0,51694.67689524219,5311.0,$7.78,Swipe Transaction,Department Store 3,Johannesberg,South Africa,Yes
1938.0,1.0,2011.0,7.0,20.0,51694.67689524219,5719.0,$29.35,Online Transaction,High End Goods Store 1,ONLINE,CA,Yes
1938.0,1.0,2011.0,7.0,20.0,51694.67689524219,5211.0,$269.85,Online Transaction,Home Improvement Store 1,ONLINE,CA,Yes
1938.0,1.0,2011.0,7.0,20.0,51694.67689524219,5310.0,$8.53,Swipe Transaction,Reyes Wholesale,Moscow,Russia,Yes
1938.0,1.0,2011.0,7.0,20.0,51694.67689524219,5310.0,$48.79,Online Transaction,Discount Store 3,ONLINE,CA,Yes
1938.0,1.0,2011.0,7.0,21.0,51694.67689524219,5732.0,$30.79,Online Transaction,Electronics Merchandiser 3,ONLINE,CA,Yes
1938.0,1.0,2011.0,7.0,22.0,51694.67689524219,5815.0,$13.01,Online Transaction,Digital Content Company 3,ONLINE,CA,Yes
1939.0,2.0,2013.0,1.0,4.0,51694.67689524219,5310.0,$49.07,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1942.0,5.0,2013.0,12.0,26.0,51694.67689524219,5045.0,$63.19,Online Transaction,Software-Hardware Company 3,ONLINE,CA,Yes
1942.0,5.0,2013.0,12.0,26.0,51694.67689524219,5912.0,$2.48,Online Transaction,Pharmacy Company 2,ONLINE,CA,Yes
1953.0,1.0,2002.0,10.0,22.0,51694.67689524219,5411.0,$61.05,Swipe Transaction,King Grocery,Bogota,Colombia,Yes
1953.0,1.0,2002.0,10.0,22.0,51694.67689524219,5732.0,$128.13,Online Transaction,Electronics Merchandiser 1,ONLINE,CA,Yes
1954.0,1.0,2015.0,11.0,1.0,51694.67689524219,4121.0,$13.03,Chip Transaction,Amalgamated Limousine,Sofia,Bulgaria,Yes
1954.0,1.0,2015.0,11.0,2.0,51694.67689524219,5310.0,$3.46,Chip Transaction,Fox Wholesale,Sofia,Bulgaria,Yes
1958.0,0.0,2020.0,1.0,15.0,51694.67689524219,5310.0,$1.22,Chip Transaction,Eddies Wholesale,Georgetown,Guyana,Yes
1965.0,4.0,2011.0,11.0,28.0,51694.67689524219,5921.0,$72.00,Swipe Transaction,Neufelder Tegucigalpa Wine and Liquor,Tegucigalpa,Honduras,Yes
1965.0,4.0,2011.0,11.0,29.0,51694.67689524219,5310.0,$144.18,Swipe Transaction,Kelly Discounters,Tegucigalpa,Honduras,Yes
1984.0,3.0,2016.0,9.0,11.0,93065.0,5912.0,$87.45,Swipe Transaction,Abe Pharmacy,Simi Valley,CA,Yes
